expt,t0,t1
113.0311411247871,781195393.995,781195513.995
118.9911497211981,781195513.995,781195633.995
114.9670588289172,781195633.995,781195753.995
115.086864951485,781195753.995,781195873.995
119.0757117302006,781195873.995,781195993.995
119.0909116055775,781195993.995,781196113.995
119.10237836589,781196113.995,781196233.995
119.0988966210377,781196233.995,781196353.995
119.0996988663954,781196353.995,781196473.995
119.0909116055775,781196473.995,781196593.995
119.0712993807333,781196593.995,781196713.995
119.0520294472416,781196713.995,781196833.995
119.0188432309454,781196833.995,781196953.995
112.9901723168576,781196953.995,781197073.995
