expt,t0,t1
96.2240184813696,912217981.995,912218101.995
104.4970811509899,912218101.995,912218221.995
104.6830150862273,912218221.995,912218341.995
104.7943187227452,912218341.995,912218461.995
104.8959951858466,912218461.995,912218581.995
104.9405504200096,912218581.995,912218701.995
104.9945864495139,912218701.995,912218821.995
104.9951438121853,912218821.995,912218941.995
104.9853477409895,912218941.995,912219061.995
104.9722074937648,912219061.995,912219181.995
104.9280069449382,912219181.995,912219301.995
104.8573007046231,912219301.995,912219421.995
104.7180613754192,912219421.995,912219541.995
104.5327185824092,912219541.995,912219661.995
28.31189809079411,912219661.995,912219781.995
