expt,t0,t1
112.7121463015449,764761414.995,764761534.995
118.7717142226614,764761534.995,764761654.995
118.8282939135878,764761654.995,764761774.995
118.8502647397837,764761774.995,764761894.995
106.5759252748106,764761894.995,764762014.995
118.8791081345436,764762014.995,764762134.995
114.8389015913915,764762134.995,764762254.995
114.93195003792,764762254.995,764762374.995
118.895008637533,764762374.995,764762494.995
118.889473144565,764762494.995,764762614.995
118.8676306776264,764762614.995,764762734.995
108.5371828398347,764762734.995,764762854.995
