expt,t0,t1
110.5207172301089,922878279.995,922878399.995
119.5766337315396,922878399.995,922878519.995
115.6117025502753,922878519.995,922878639.995
119.6334861858876,922878639.995,922878759.995
119.645075957155,922878759.995,922878879.995
119.657077547706,922878879.995,922878999.995
119.6618054470139,922878999.995,922879119.995
119.6647202718135,922879119.995,922879239.995
119.6684908249946,922879239.995,922879359.995
119.669956259848,922879359.995,922879479.995
119.6720902324995,922879479.995,922879599.995
119.6685977910423,922879599.995,922879719.995
119.6590082848668,922879719.995,922879839.995
111.7861669965363,922879839.995,922879959.995
28.85699295000671,922879959.995,922880079.995
