expt,t0,t1
110.9503421740038,845471768.995,845471888.995
119.0174259308135,845471888.995,845472008.995
119.0551956422533,845472008.995,845472128.995
119.0765674585821,845472128.995,845472248.995
119.0862585825029,845472248.995,845472368.995
119.0993619233451,845472368.995,845472488.995
119.0999823264218,845472488.995,845472608.995
119.1047155740321,845472608.995,845472728.995
119.1031217799215,845472728.995,845472848.995
119.0869485135105,845472848.995,845472968.995
119.0703580795136,845472968.995,845473088.995
119.0428089739307,845473088.995,845473208.995
119.002803672094,845473208.995,845473328.995
116.8942878241789,845473328.995,845473448.995
