expt,t0,t1
103.2632363171592,793444664.995,793444784.995
109.6682131980729,793444784.995,793444904.995
109.8999578409655,793444904.995,793445024.995
110.0719239298599,793445024.995,793445144.995
110.180311264723,793445144.995,793445264.995
110.2416155286605,793445264.995,793445384.995
110.2934952965164,793445384.995,793445504.995
110.2878034413561,793445504.995,793445624.995
110.2475438407117,793445624.995,793445744.995
110.1774681521058,793445744.995,793445864.995
110.0610750625068,793445864.995,793445984.995
109.8726526999887,793445984.995,793446104.995
109.6224081203435,793446104.995,793446224.995
106.2176327115811,793446224.995,793446344.995
