expt,t0,t1
66.06956451421094,920642141.995,920642261.995
87.64989346645184,920642261.995,920642381.995
75.76069289797861,920642381.995,920642501.995
71.93347229928729,920642501.995,920642621.995
74.96164052587893,920642621.995,920642741.995
75.02240505709833,920642741.995,920642861.995
95.08790924581284,920642861.995,920642981.995
88.0859450226139,920642981.995,920643101.995
71.09866803435031,920643101.995,920643221.995
75.08332648606954,920643221.995,920643341.995
75.01177012693229,920643341.995,920643461.995
74.9163034721809,920643461.995,920643581.995
87.7243342562988,920643581.995,920643701.995
91.46929360068937,920643701.995,920643821.995
22.00907868532076,920643821.995,920643941.995
