expt,t0,t1
110.2010438482806,905178042.995,905178162.995
119.2256888256687,905178162.995,905178282.995
119.245579162237,905178282.995,905178402.995
119.26200379886,905178402.995,905178522.995
119.2692828384054,905178522.995,905178642.995
119.2777652459873,905178642.995,905178762.995
119.2767758100462,905178762.995,905178882.995
119.2759575197813,905178882.995,905179002.995
119.2755831386144,905179002.995,905179122.995
119.2676729993876,905179122.995,905179242.995
119.2584364811695,905179242.995,905179362.995
119.235984307759,905179362.995,905179482.995
119.2122218002644,905179482.995,905179602.995
119.1713768149534,905179602.995,905179722.995
31.73687688927558,905179722.995,905179842.995
