expt,t0,t1
110.0706682810519,917063101.995,917063221.995
119.1067800187525,917063221.995,917063341.995
119.122514724368,917063341.995,917063461.995
119.1288417660889,917063461.995,917063581.995
119.1347516402238,917063581.995,917063701.995
119.1409503226876,917063701.995,917063821.995
119.1371369830874,917063821.995,917063941.995
119.1509088617276,917063941.995,917064061.995
119.1366075011513,917064061.995,917064181.995
119.1394795395318,917064181.995,917064301.995
119.1285957441792,917064301.995,917064421.995
119.1067639738454,917064421.995,917064541.995
119.0876865792396,917064541.995,917064661.995
119.0557732589108,917064661.995,917064781.995
17.79729933130589,917064781.995,917064901.995
