id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6
1,1467.9791018996987,225.12125544620326,0.550047956082749,0.027902066019121808,0.11975202098426617,49,0.0,0.014336377823528139,2.1244766570631164,-0.8181299089752541,1467.9791018996987,225.12125544620326,192.79287202225743,5.301115418064179,125.35097460545096,341.01992104852934,-37.48896996209004,22.442318470697856,32.63508490916796,24.22422204978085,44.500172935868534,32.28684434900478,28.76404072902191,7.940188578715569
2,1142.0900964174386,238.8079765563683,0.5553635590507076,0.44174817253648035,0.25790911237126063,49,0.0,0.1031809339031554,14.339416458276698,-2.891328695256413,1142.0900964174386,238.8079765563683,1327.1162724271774,0.0,871.1733960317237,341.1910236202141,-37.483044011977256,97.09987952978233,234.72847688986286,258.76427572611675,226.68526250248254,222.04531710817437,249.91446937408028,37.878591296678366
3,1591.2578358782305,276.8296676124895,0.4400771852742005,-0.09170716200901594,-0.103853707293242,49,0.0,0.015786961809689387,2.847240819829191,-1.1360605033958824,1591.2578358782305,276.8296676124895,185.95355588792137,0.0,67.47615921490765,340.9551868820642,-37.46744717233771,13.685411929744696,26.016551239419588,36.91367060997652,41.40538451628613,29.91517713760824,34.904143878341486,3.11321657654472
4,1144.2481034443922,301.545321799353,0.4666500005111714,-0.2313904147870792,0.28457550920242597,49,0.0,0.013827672779963614,2.1872684654591485,-0.8497552290982959,1144.2481034443922,301.545321799353,210.80232209701245,0.0,127.73456357819758,341.1898078767431,-37.45690841752948,22.355205858590594,26.492808583404127,37.39263518310288,49.93849965697016,38.51190696286889,31.13581331980116,4.9754525322746534
5,1624.112384888102,371.75631519666535,0.8734888845859655,0.8219478266318704,0.6608334829185485,49,0.0,0.012856812879327403,1.3162507532570826,-0.2983465818234601,1624.112384888102,371.75631519666535,182.6633025792538,0.0,0.0,340.9379465641788,-37.42789726337432,18.51191577665341,38.17632476050358,24.151558826569577,40.42400147659673,17.494715858830833,38.05084919605949,5.8539366840401765
6,1577.4867012594073,401.0197357095063,0.29119070706225886,-0.04894793835264078,-0.6832599975801974,49,0.0,0.012838644499291488,1.9090581883188753,-0.7020479148561749,1577.4867012594073,401.0197357095063,503.45088535434473,0.0,0.0,340.96240770215337,-37.415705154645046,49.031075728396985,83.1356462131958,93.32290941024311,85.90182440702688,93.18523163960911,79.08090173395439,19.793296221918435
7,1309.4641779572632,505.18477234306175,0.8136806751329032,0.17459084269275366,0.03472750051771532,49,0.0,0.01949797470803879,2.3838473407808785,-0.9431961004271101,1309.4641779572632,505.18477234306175,146.7784185206333,0.0,0.0,341.10292058994264,-37.37220868503588,10.192647575046017,22.924492679435865,22.039630519293667,26.146211138483906,41.654378510160186,17.63855715838394,6.182500939829674
8,2208.7832525957315,645.8137901067586,0.3937699736069106,0.6212868817441215,0.8469455206865844,49,0.0,0.03344444905860749,4.490965781773971,-1.63084936508756,2208.7832525957315,645.8137901067586,833.8082566845005,0.0,0.0,340.63167113685626,-37.31328729951583,67.7061566016129,128.7370051458825,146.59634776307888,172.10480471024277,158.12166979105268,133.33087884051932,27.211393832111384
9,814.0233911623288,666.4551295109559,0.7586353746992178,0.12922928624680294,0.08652255465094236,49,0.0,0.024497342657571957,3.112962845610516,-1.2329348431111826,814.0233911623288,666.4551295109559,196.78766068578318,38.08386044201606,0.0,341.36230081055663,-37.3044004029969,6.831350289658832,36.79004707320552,23.73356262827427,37.19872949692461,46.721538701779934,39.5939931233894,5.918439372550593
10,772.7102644860545,679.0666064895798,0.2694866783618492,-0.17872204565927752,-0.25077126712038766,49,0.0,0.015671209264026646,2.8604889026222695,-1.1411006681066374,772.7102644860545,679.0666064895798,422.6913383623645,0.0,0.0,341.38391027307586,-37.2990690326983,48.20457887254459,79.15432998212262,79.39118767877353,86.78230302360063,53.281681487449454,69.33641631645365,6.5408410014199525
11,2285.905629969389,718.1470523479542,0.5807816999608991,0.641415720839861,0.11873383585111787,49,0.0,0.02067975472830282,3.218701831108292,-1.2692018676987769,2285.905629969389,718.1470523479542,195.83037751462666,0.0,0.0,340.5914122609328,-37.28303517371872,16.705851923372435,35.02600631860489,36.42617135920966,29.68868776883187,30.801920503167988,32.618110696740814,14.563628944699008
12,617.047916661963,746.8551100562221,0.2490651980053866,0.2855320570716057,0.5094481443994361,49,0.0,0.007134657045344324,1.5259354232689266,-0.45884038727227344,617.047916661963,746.8551100562221,137.34276819278747,0.0,0.0,341.4652465172792,-37.27050077118389,16.020902184430888,28.275053794513177,22.79744572271601,30.010521335488633,23.058635993298314,12.56679566033123,4.613413502009213
13,438.89898939310393,821.2856254568057,0.6486199338439237,-0.4661144179548823,-0.3148003630613967,49,0.0,0.012013562103015105,1.5726472820143673,-0.4915783217334147,438.89898939310393,821.2856254568057,165.1558532888622,0.0,6.0,341.55826608626023,-37.239050358214506,9.704654953054444,27.19943987565997,25.10790699451884,34.6144300394437,28.424043423465342,31.94270260883713,8.162675393882786
14,870.7101209758418,878.760359435817,0.31514391345484105,-0.4756921922968929,-0.5099167669738109,49,0.0,0.00413964419527988,1.004182714532728,-0.004531853470985615,870.7101209758418,878.760359435817,64.59631764833787,0.0,0.0,341.3321634261006,-37.21604427996502,10.291345469047627,15.862767929034934,10.23863337432362,14.508490404168732,8.892360801441328,2.8577575861807487,1.944962084140875
15,2531.0521226785277,881.8482561840301,0.9025879103564975,0.3355150325629945,-0.18883062933243455,49,0.0,0.013132812971938815,1.4742149765440937,-0.4214020472051321,2531.0521226785277,881.8482561840301,104.68581765667989,0.0,0.0,340.4634804795003,-37.21437421486739,9.487508893470416,10.072246708729596,15.47842282604325,20.193566716273693,22.83667348085196,24.40169574309939,2.2157032882115777
16,1335.3804066480054,897.2344608960688,0.9499479509348288,0.09405943373349265,-0.08812385468327544,49,0.0,0.02048223401185134,2.1325974903434775,-0.8222722344763157,1335.3804066480054,897.2344608960688,160.023056139976,0.0,0.0,341.0890343266774,-37.20887889936407,19.75318294813343,28.442899688861278,28.744590815244063,24.866867876147566,27.914294473587624,26.49568381546166,3.8055365225404105
17,2573.7474125708445,907.7814325701462,0.20417848930572144,-0.08871427810657957,-0.2964656647764558,49,0.0,0.008337278089959092,1.9434595717981973,-0.7214387769698278,2573.7474125708445,907.7814325701462,182.68352048911362,0.0,0.0,340.44121632955773,-37.20347591818242,22.95328455208486,24.629873025021823,30.851906233745417,35.081938464208406,35.11911460792311,30.631211713499145,3.416191892630871
18,1710.4687308940206,944.0944256932877,0.8285437578754177,0.19743619118736813,0.21876943858704082,49,0.0,0.008744598299415858,1.0972778645682577,-0.10079154561886619,1710.4687308940206,944.0944256932877,78.41328979072077,0.0,0.0,340.89281908871425,-37.18942134436459,4.690729011561608,13.318679871208285,19.806256921947593,11.992265469109785,16.540122001073296,12.065236515820201,0.0
19,2492.147878720438,946.6456839605955,0.8429181889146892,0.19301220907925049,0.13716469273482057,49,0.0,0.011244293758688097,1.3783742444664768,-0.34841787382738626,2492.147878720438,946.6456839605955,87.84487618702039,0.0,0.0,340.4839995687249,-37.18745841018442,11.03855149075116,8.186592235538729,16.1240661627648,17.397765486094528,14.229166426150691,16.576506436459418,4.292227949261068
20,2195.1890387469957,952.5517434529085,0.5455126409417269,-0.005320425570508268,0.10324159736921544,49,0.0,0.04776829256617847,7.835199822989767,-2.2351251921567656,2195.1890387469957,952.5517434529085,441.00080632637093,0.0,0.0,340.6393165848043,-37.1855049696153,38.32809441874083,68.84918881359272,91.0426795775733,83.63797843645285,75.17365756487996,71.13286931384718,12.836338201284084
21,2713.6717692379852,977.2406301384542,0.8975569070043283,0.038171159407171695,-0.17214139182012814,49,0.0,0.009689097186702796,1.1061217860460948,-0.10950736555909968,2713.6717692379852,977.2406301384542,80.83384072435685,0.0,14.434462758525216,340.36824643463694,-37.17420099782629,11.985405658080863,8.308697325431673,13.286167850140487,12.820768950665968,13.392802675197492,21.03999826484036,0.0
