expt,t0,t1
110.5604295369589,853843876.995,853843996.995
114.551893518825,853843996.995,853844116.995
118.6159288708036,853844116.995,853844236.995
118.628812931248,853844236.995,853844356.995
118.635139972969,853844356.995,853844476.995
118.6359850047457,853844476.995,853844596.995
118.6362952062841,853844596.995,853844716.995
118.6258285785175,853844716.995,853844836.995
114.6418587840787,853844836.995,853844956.995
118.5965252297524,853844956.995,853845076.995
118.566633567725,853845076.995,853845196.995
118.5235850818316,853845196.995,853845316.995
57.24108792322982,853845316.995,853845436.995
