expt,t0,t1
61.18173260823715,920908336.995,920908456.995
90.74333969195708,920908456.995,920908576.995
72.71943569294726,920908576.995,920908696.995
60.09239882817968,920908696.995,920908816.995
64.05067549249405,920908816.995,920908936.995
56.19247018712429,920908936.995,920909056.995
75.2630306703302,920909056.995,920909176.995
79.33378757997905,920909176.995,920909296.995
69.30694471389829,920909296.995,920909416.995
70.25297562253955,920909416.995,920909536.995
71.16511499777988,920909536.995,920909656.995
71.05300628184754,920909656.995,920909776.995
72.89540776404041,920909776.995,920909896.995
82.6130137766092,920909896.995,920910016.995
