expt,t0,t1
94.48852170739747,855393684.995,855393804.995
102.7505127964904,855393804.995,855393924.995
106.8990271388696,855393924.995,855394044.995
107.0052751018624,855394044.995,855394164.995
107.0794944159856,855394164.995,855394284.995
107.1276471728464,855394284.995,855394404.995
107.1389295444995,855394404.995,855394524.995
107.1397346239139,855394524.995,855394644.995
107.1260482738696,855394644.995,855394764.995
107.0583934534328,855394764.995,855394884.995
107.0064911658729,855394884.995,855395004.995
106.9247840502035,855395004.995,855395124.995
106.7790308966469,855395124.995,855395244.995
106.5520435412027,855395244.995,855395364.995
