expt,t0,t1
109.968146672642,842608185.995,842608305.995
118.9989101079581,842608305.995,842608425.995
119.0050071726765,842608425.995,842608545.995
115.1114432067808,842608545.995,842608665.995
119.0371451217054,842608665.995,842608785.995
119.0236727479987,842608785.995,842608905.995
103.1404756837276,842608905.995,842609025.995
119.0294863526907,842609025.995,842609145.995
115.1469833519431,842609145.995,842609265.995
119.0172226953229,842609265.995,842609385.995
114.9686326923423,842609385.995,842609505.995
118.9844536466126,842609505.995,842609625.995
118.9606002179774,842609625.995,842609745.995
32.71527911756959,842609745.995,842609865.995
