expt,t0,t1
109.6627211683663,925108386.995,925108506.995
118.7649807099593,925108506.995,925108626.995
118.8310536376183,925108626.995,925108746.995
118.8689142701987,925108746.995,925108866.995
114.9200300069007,925108866.995,925108986.995
116.8628238804597,925108986.995,925109106.995
117.0606096117469,925109106.995,925109226.995
118.8937090000536,925109226.995,925109346.995
118.87232648712,925109346.995,925109466.995
118.8388942489141,925109466.995,925109586.995
118.7735807801937,925109586.995,925109706.995
118.6835474578518,925109706.995,925109826.995
118.5460051654277,925109826.995,925109946.995
50.32164004875856,925109946.995,925110066.995
