id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8,aperture_sum_9,aperture_sum_10,aperture_sum_11
1,1594.6373926505787,0.5952114179285068,0.4817287389305768,0.021284546059140326,-0.5571938813726345,49,0.0,0.1297992463218973,22.611000080776996,-3.3857994288573847,1594.6373926505787,0.5952114179285068,2724.0660360003117,0.0,1997.8083487987162,219.1418243729762,34.57838780031378,209.3536547554561,201.3954402999086,227.6068721570159,236.98093202127967,236.35980721685087,247.53517091907972,243.5278324970896,231.42777197315874,223.38753742764985,204.70480798296137,229.31133970821367,232.47486904164674
2,995.142296137259,3.3965794836173524,0.3745493597884699,0.2330114249661893,-0.1637446968649622,49,0.0,0.012816537113109122,2.1986361167219703,-0.8553833944837215,995.142296137259,3.3965794836173524,2257.4376484896193,0.0,138.49895446342634,219.44518717583793,34.57917225911831,0.0,139.04928939776033,24.808363849371595,13.174455476576588,58.350972092020015,557.600497387815,353.97526925136685,382.25699276906477,166.99866890671873,194.63757641388537,226.48812176077178,140.0974411842682
3,983.7307275822403,3.857473389474016,0.9850842210153452,0.16934409301085243,0.4179840092845667,49,0.0,0.009510263190210014,1.0829085247784538,-0.08647943135597327,983.7307275822403,3.857473389474016,808.5233143396015,0.0,44.462619659241824,219.4509623972587,34.57934970688449,0.0,54.327801917207964,25.423695203760683,0.0,16.15637358512922,155.25334910528937,179.94654640253503,202.19683831888807,59.15299574717015,67.40466089059676,4.412628875571974,44.24842429345225
4,988.5914268549467,6.612935838793574,0.7145974420706256,-0.8225473465138741,-0.10192325310324478,49,0.0,0.019437043238702094,2.4955886361511936,-0.9929324984263616,988.5914268549467,6.612935838793574,1860.4784723494636,0.0,124.86826062580076,219.44850712706395,34.58050388094566,0.0,54.327801917207964,25.423695203760683,56.937147472551366,16.15637358512922,476.08532770791265,341.68551870560736,375.92671515065155,178.3039995169385,173.49609482075783,134.33917436253404,27.796623906412275
5,2106.0307013929014,7.689435344556185,0.651379817105703,-0.08985509624711138,0.4499890139018675,49,0.0,0.01005756214167509,1.5156181778117763,-0.4514745135382764,2106.0307013929014,7.689435344556185,360.8509583289583,0.0,157.67144613102374,218.88303745312183,34.581076487571636,0.0,0.0,0.0,0.0,0.0,65.6385867158645,33.709757592492906,72.1230678702483,36.36736937625465,59.35084749199942,45.45320260303697,48.20812667906155
6,1809.6728900281223,7.9875990958794345,0.5676182915203007,0.5286506072883392,0.31782120978603073,49,0.0,0.021813805698905845,2.5129747749618776,-1.0004703230036789,1809.6728900281223,7.9875990958794345,1293.91769487789,0.0,1074.8944155338054,219.0330065071258,34.58142189150342,89.91568330597093,118.47974462954622,127.4092936297117,100.93940358862699,118.13216792439417,112.94662071287911,127.66005432524621,106.61755336496074,94.52047717318266,118.0116209959021,93.47397527188595,85.81109995558315
7,1930.5585642929868,7.444278269469753,0.588150424111445,0.3289170917125592,0.08176922176791425,49,0.0,0.01765440335132049,2.085976545568397,-0.7982735524272787,1930.5585642929868,7.444278269469753,1111.5458742640012,0.0,961.7234990514698,218.97183347283945,34.58112746691208,92.62280623939971,98.13155266288405,84.2582555005502,86.40686971578519,93.07512814108316,81.19757391172215,105.59167936194834,92.08128206629235,90.47444558813936,99.91496224667681,93.93222518482159,93.85909364469845
8,1364.9641889488528,10.197852920477928,0.6886695530498925,0.8724161483860854,0.3332834074198305,49,0.0,0.11882826186050062,13.446934001248101,-2.8215581833127845,1364.9641889488528,10.197852920477928,3637.7873701814556,0.0,2834.109342240803,219.25805112300858,34.58233046218401,274.67819740830225,276.916741194741,332.5176819687878,298.79459812854276,290.57570984133275,318.8981993653706,310.8835304334501,277.14998489421134,350.3020390653064,323.8915417890002,312.5774671712368,270.6016789211733
9,1233.0714633159894,13.463821152136685,0.5198748775510095,0.06069254509236191,-0.40276393542017014,49,0.0,0.010144534956643884,1.0396556854939565,-0.04222383226451381,1233.0714633159894,13.463821152136685,975.7532882939099,3.470397392540717,805.1205747686981,219.32479842566394,34.58360804203766,62.714717868021694,85.55512094844232,65.01288544280825,82.15279544382705,94.01685336501741,76.47920008850318,100.39418100836178,90.38491265973701,79.06399430636259,93.01966023242701,63.69080795041411,83.26815897998759
10,1003.3558135659621,15.677316688278703,0.24022496756408113,0.5818835713939017,0.6529755889341086,49,0.0,0.008454466328070759,1.4051669589086713,-0.36931982310251293,1003.3558135659621,15.677316688278703,1597.9972799555023,73.31721236454783,375.85311863490756,219.4410498775522,34.58429878932749,18.6468521945533,11.058460507375072,15.647772910620764,34.63747744917712,263.2708429892001,376.345446210468,162.13209218622814,189.46673891157715,134.79014894565702,104.93851597202013,133.26811041951572,153.7948212591097
11,1194.9200158364479,15.541340032704568,0.40533431605665915,0.4699142550914654,0.24976773182048448,49,0.0,0.049514577229251455,4.751966666618014,-1.6921834639003124,1194.9200158364479,15.541340032704568,4099.310751868312,0.0,3366.288656610923,219.34410734355976,34.58444275421542,332.50101854938725,329.6423738586954,344.56135974078234,332.20684858233886,345.44555158236585,356.71805280398974,350.64472425448616,377.6021808539714,340.55039495047856,315.7133868054076,347.4885286730012,326.23633121340754
12,1437.5882486454034,21.366248081001466,0.45228757396796226,0.10515088246539175,-0.048480728196147516,49,0.0,0.017605429622343446,2.2581931972400353,-0.8844027369152263,1437.5882486454034,21.366248081001466,1196.0728391779967,0.0,726.9600670255134,219.22130431965084,34.58701355691001,89.22516643270313,98.35725106183625,114.22417177004132,94.41071699638967,99.14219205417471,120.20887036546566,105.80532871148469,84.4843285985652,83.11796054561587,104.2405468925138,101.24155707150157,101.61474867770482
13,1399.0894695130771,23.71404777305608,0.6974737969888738,0.7463900408512237,0.24294334185789743,49,0.0,0.09935865388015247,11.997844265203986,-2.6977580509877743,1399.0894695130771,23.71404777305608,2678.3158631460856,0.0,1661.2203824281978,219.24078901440453,34.58797702613909,219.52692752299993,231.3860046793641,218.50272755388076,194.7624283330943,237.24417424868935,217.13035514000435,237.31822334640103,213.1406951420671,243.79517253284752,205.96774914615233,233.90366087143286,225.6377446291517
14,1784.0059336338056,23.91387035195499,0.3551876754818226,0.023836965412426678,0.35981576648597174,49,0.0,0.009110246473936611,1.20085584541041,-0.19872719107109776,1784.0059336338056,23.91387035195499,1022.670906582824,0.0,713.1786877529034,219.04598761927156,34.58806747329169,78.3313037051634,83.130752869991,75.02201541798848,87.0539349723064,84.40645331477822,104.30460666500517,82.82894973883492,85.65375085853714,90.76258243431425,77.88087746984725,90.28702803716304,83.0086510988948
