expt,t0,t1
101.9833967125412,797805649.994,797805769.994
109.3139219564909,797805769.994,797805889.994
109.5894505336882,797805889.994,797806009.994
109.7738249794305,797806009.994,797806129.994
109.8578178450456,797806129.994,797806249.994
109.8939000406169,797806249.994,797806369.994
109.9006109123786,797806369.994,797806489.994
109.848866262746,797806489.994,797806609.994
109.7411995584076,797806609.994,797806729.994
109.5748296159321,797806729.994,797806849.994
109.3408836719833,797806849.994,797806969.994
109.0108292617221,797806969.994,797807089.994
45.01252176813467,797807089.994,797807209.994
