expt,t0,t1
106.9294668747212,765033670.995,765033790.995
113.9991191516714,765033790.995,765033910.995
114.0330701752087,765033910.995,765034030.995
114.0835741946262,765034030.995,765034150.995
112.1227590844948,765034150.995,765034270.995
114.1147280560163,765034270.995,765034390.995
110.1327123944418,765034390.995,765034510.995
114.1143322816399,765034510.995,765034630.995
114.1146103933638,765034630.995,765034750.995
114.0990468334248,765034750.995,765034870.995
57.20489523008356,765034870.995,765034990.995
