expt,t0,t1
105.5879478794046,852080285.995,852080405.995
118.7065558547102,852080405.995,852080525.995
118.7503263614255,852080525.995,852080645.995
118.7890855088066,852080645.995,852080765.995
118.8110509867,852080765.995,852080885.995
118.8243094283113,852080885.995,852081005.995
118.8272991293443,852081005.995,852081125.995
118.8025792757228,852081125.995,852081245.995
118.7830847135311,852081245.995,852081365.995
118.7724362434834,852081365.995,852081485.995
118.7556158324839,852081485.995,852081605.995
118.7118453257685,852081605.995,852081725.995
77.13081596548555,852081725.995,852081845.995
