expt,t0,t1
97.4026478255406,890660329.995,890660449.995
102.7114649130933,890660449.995,890660569.995
106.9210570392083,890660569.995,890660689.995
107.0952525787885,890660689.995,890660809.995
107.2031388502399,890660809.995,890660929.995
107.2868614794082,890660929.995,890661049.995
107.3260007247837,890661049.995,890661169.995
107.3319065171311,890661169.995,890661289.995
107.2963197550456,890661289.995,890661409.995
107.2641897675085,890661409.995,890661529.995
107.1860295052031,890661529.995,890661649.995
107.0294049645895,890661649.995,890661769.995
97.70840156579067,890661769.995,890661889.995
