expt,t0,t1
97.27789874585415,790053932.995,790054052.995
105.6114372421326,790054052.995,790054172.995
102.3420744426273,790054172.995,790054292.995
106.5820914288845,790054292.995,790054412.995
108.7204433098779,790054412.995,790054532.995
108.845686643109,790054532.995,790054652.995
108.9213753679116,790054652.995,790054772.995
108.9407479431902,790054772.995,790054892.995
98.50736829307182,790054892.995,790055012.995
108.8669508735151,790055012.995,790055132.995
108.7397426961189,790055132.995,790055252.995
108.4843974035406,790055252.995,790055372.995
108.1889051088375,790055372.995,790055492.995
107.7873168591429,790055492.995,790055612.995
28.35901635379658,790055612.995,790055732.995
