expt,t0,t1
63.12488790607991,852210436.995,852210556.995
89.38988606562484,852210556.995,852210676.995
77.60786361207757,852210676.995,852210796.995
70.93973846157282,852210796.995,852210916.995
75.18172314944385,852210916.995,852211036.995
73.3269784223985,852211036.995,852211156.995
73.42106011536012,852211156.995,852211276.995
84.33170756021717,852211276.995,852211396.995
91.25896328669928,852211396.995,852211516.995
81.33168566147944,852211516.995,852211636.995
75.63763773767724,852211636.995,852211756.995
75.44609639616918,852211756.995,852211876.995
75.03765652656352,852211876.995,852211996.995
77.64529748985142,852211996.995,852212116.995
