expt,t0,t1
99.81080491030895,909484655.995,909484775.995
104.0261952392116,909484775.995,909484895.995
108.1771216737726,909484895.995,909485015.995
104.2619809270217,909485015.995,909485135.995
108.3417294494181,909485135.995,909485255.995
108.3973531180472,909485255.995,909485375.995
108.4046269824064,909485375.995,909485495.995
108.4042103678843,909485495.995,909485615.995
108.4028817053543,909485615.995,909485735.995
108.3558774533923,909485735.995,909485855.995
108.2799297519949,909485855.995,909485975.995
108.1613747708217,909485975.995,909486095.995
108.0185773284018,909486095.995,909486215.995
107.7894111916054,909486215.995,909486335.995
3.37710436920347,909486335.995,909486455.995
