expt,t0,t1
109.9402017926826,889678190.995,889678310.995
118.9987710520961,889678310.995,889678430.995
119.0252451488997,889678430.995,889678550.995
119.0371290767983,889678550.995,889678670.995
119.0756368539672,889678670.995,889678790.995
119.092601669131,889678790.995,889678910.995
119.1004529770316,889678910.995,889679030.995
119.0998111807454,889679030.995,889679150.995
119.0997095630001,889679150.995,889679270.995
119.0928423427383,889679270.995,889679390.995
119.0855151684715,889679390.995,889679510.995
119.0676625351118,889679510.995,889679630.995
119.0349095313086,889679630.995,889679750.995
118.9996535219895,889679750.995,889679870.995
32.67184286727507,889679870.995,889679990.995
