expt,t0,t1
100.2549272507417,886128582.995,886128702.995
108.5404770961737,886128702.995,886128822.995
108.7408799411657,886128822.995,886128942.995
108.8649072103863,886128942.995,886129062.995
108.9563991373996,886129062.995,886129182.995
109.0160707228044,886129182.995,886129302.995
109.0650961181913,886129302.995,886129422.995
109.0988418944831,886129422.995,886129542.995
109.0754720717625,886129542.995,886129662.995
109.0378191268443,886129662.995,886129782.995
108.9719771425713,886129782.995,886129902.995
108.847004045787,886129902.995,886130022.995
100.6872198747694,886130022.995,886130142.995
108.4221079025576,886130142.995,886130262.995
10.52562873487816,886130262.995,886130382.995
