expt,t0,t1
98.46635549350934,762074658.995,762074778.995
105.7646364644684,762074778.995,762074898.995
105.9959025636533,762074898.995,762075018.995
106.1487100144561,762075018.995,762075138.995
106.2617589280261,762075138.995,762075258.995
106.3268859117004,762075258.995,762075378.995
106.3907461620303,762075378.995,762075498.995
106.4341191117387,762075498.995,762075618.995
106.4320078894982,762075618.995,762075738.995
106.4025971562069,762075738.995,762075858.995
106.3338670199089,762075858.995,762075978.995
106.2439064327607,762075978.995,762076098.995
106.0995776504757,762076098.995,762076218.995
105.9075690251117,762076218.995,762076338.995
28.69286955156969,762076338.995,762076458.995
