id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7
1,1290.891882863312,495.56046391793956,0.5635890858972861,-0.24993317894094474,0.20238413272557348,49,0.0,0.02096656420135031,3.252891230645186,-1.280673854238793,1290.891882863312,495.56046391793956,295.3081764550777,0.0,0.0,343.45539051809595,12.448364868864912,40.6203430202838,49.46920993769443,38.18173724743863,35.60690955666963,38.2144100236465,40.08586210022405,36.344798152646625,16.784906416474023
2,2477.127643062351,712.9954188058808,0.8001743429194808,-0.03373609639304225,0.17480371786169183,49,0.0,0.011149239427441239,1.4062784384279055,-0.37017829513180694,2477.127643062351,712.9954188058808,133.9701879741221,0.0,0.0,342.94911250409365,12.538731123910614,19.903425827761254,24.809855662690257,16.716815500745867,18.9168259892839,18.83875164416539,17.805070551530704,10.30443288942301,6.6750099085217105
3,824.0349076630083,830.3665732945008,0.7130906828051035,0.10918196664684601,-0.039078125323847974,49,0.0,0.009637455599274631,1.218648214499906,-0.21469589130074854,824.0349076630083,830.3665732945008,162.6685735512587,0.0,0.0,343.65477225183906,12.587688959219296,28.717873979072458,18.054253025385584,27.89842293816374,25.84461379399889,17.642926743872376,13.232787029874727,22.211965862479133,9.065730178411787
4,1798.7734640310455,842.0776780563574,0.890168085547349,0.26668065152621034,-0.25782495936136063,49,0.0,0.01813956848649552,1.6933398424499875,-0.57186031743625,1798.7734640310455,842.0776780563574,556.0890823687392,0.0,0.0,343.23863690161545,12.592759089294994,72.49995242686725,75.50634359001589,71.65145178420634,75.62636552760488,78.56186087004878,59.388010443071266,67.5611689859084,55.29392874101649
5,1249.554600341342,938.1624472738539,0.5297357887686728,0.4473996076855954,0.011828117133922436,49,0.0,0.007371751436393301,1.1967219498558996,-0.19498314195052552,1249.554600341342,938.1624472738539,129.70639280750152,0.0,0.0,343.47313872449166,12.6327648243251,14.367725242096641,14.011123050326042,23.17039058679056,14.134413072131458,16.516737638745784,12.239251619992258,21.822368924184723,13.444382673234044
6,686.8804015296718,979.5429830520385,0.37753172158327303,0.19023592154766059,0.21356746909017094,49,0.0,0.006813254066384556,1.3037376458388763,-0.287975515246247,686.8804015296718,979.5429830520385,200.1816017285601,0.0,0.0,343.7134210938174,12.649764341069393,32.357124932652354,29.928936632106243,25.341439286200966,24.280978054719135,17.425103399142607,25.725599489446523,26.36444124875223,18.75797868554004
7,845.1410091434578,1034.470376161786,0.995303934266474,0.2628691013710611,0.19438369511136627,49,0.0,0.01153435480418733,1.1655948953165314,-0.1663690919702153,845.1410091434578,1034.470376161786,131.24090158870965,0.0,0.0,343.64587147963823,12.672739774453353,15.6469754710774,19.111534230947445,13.923889506575334,18.794376472902236,16.5524428383601,18.967936609900214,15.585577709551476,12.658168749395458
8,1023.1739556371174,1068.334643390417,0.3404958803917276,0.3588050852424064,0.006337026072272986,49,0.0,0.014764966134200768,3.0105488905644093,-1.196614211086725,1023.1739556371174,1068.334643390417,303.89633033122436,0.0,0.0,343.56985523355104,12.686930355367714,38.53546051575538,41.19482944241918,31.474228256966185,57.490692478722636,39.92187528289719,36.39437337423956,35.740216404625286,23.14465457559897
9,2962.9401500641343,1133.391573799766,0.3530167213189974,0.08760903087412422,0.15506589989872505,49,0.0,0.007028612927700301,1.3810885417117573,-0.3505538053245467,2962.9401500641343,1133.391573799766,180.37187038036686,0.0,112.66090803324875,342.7413564370693,12.71351627697411,48.595034294531075,26.28555803083511,14.75333733877133,21.81378921146256,21.61100255905105,13.78794552223354,13.793734301861077,19.731469121621103
10,653.0458896071875,1139.759252818358,0.6348463136075787,0.08016253350565543,-0.05335104131882931,49,0.0,0.4135750228051716,59.32492645565415,-4.433093021251112,653.0458896071875,1139.759252818358,4574.144077521897,0.0,0.0,343.72797664069225,12.71649700235425,554.780073360632,614.1150588665917,629.6077224988719,622.7999356085186,600.7466639878451,529.6001889427266,633.2974504095152,389.19698384719504
11,3114.964657378166,1207.560985200184,0.540676907238459,,0.49792549318215085,49,0.0,3.793912399517208,718.0682086537057,-7.140414248610499,3114.964657378166,1207.560985200184,inf,0.0,54.404484291622865,342.6763486241394,12.744268450170106,7735.7455242873375,inf,5588.395405976865,inf,1718.4837891083753,28052.174663743186,7994.696242237511,1775.6855466144013
12,3130.6550595217873,1256.8823726062585,0.785491380437976,-0.24447032061699103,-0.11145368247052359,49,0.0,0.6715403039115406,91.28076308268471,-4.900948155026655,3130.6550595217873,1256.8823726062585,34619.636348420645,0.0,36.29660700208822,342.6695930018439,12.76480117455781,8601.43839786725,11255.4594529711,643.0707779158752,933.406134435092,2693.0562080052637,4238.6538015010365,935.9090491895272,5318.642526535503
13,2408.2112123774646,1279.8062014299546,0.7011107385927693,0.18008967803813583,-0.04959281477893561,49,0.0,0.010030241034990728,1.2492774403154967,-0.24164724368904428,2408.2112123774646,1279.8062014299546,307.9731661902918,0.0,0.0,342.9782020293944,12.774932213491859,40.173399447926045,42.94186978955109,33.57417605802543,46.73930562853028,33.40475785749686,42.49013452696141,38.29143162419157,30.35809125760916
14,3149.0834444193,1284.4139539060714,0.3486973560532456,-0.21553614503505147,-0.329228197758458,49,0.0,1.1755420790798463,287.55885933936634,-6.14681688056406,3149.0834444193,1284.4139539060714,36497.6386807626,0.0,32.25109980351995,342.66169062497636,12.776252364194512,995.7698768282437,487.72144457115365,14298.486441984034,3547.605755744233,7674.773997790946,7553.59527164573,1765.218388476183,174.4675037220711
15,2822.2793618157025,1290.780323021028,0.9582644776122035,-0.6980749476296834,-0.17775107871703905,49,0.0,0.01787541137308761,1.5975480480532243,-0.5086348223039177,2822.2793618157025,1290.780323021028,381.3654677369194,0.0,0.0,342.801295549684,12.779215901854144,41.42273822289795,55.0703617255883,48.9116051453105,46.6363008835572,52.47940200219368,42.601186259004436,58.316586033441254,35.927287464926074
16,3125.0598430256523,1312.2883336897232,0.390132147418582,0.20346426027057665,0.5082531610201603,49,0.0,1.2951854807872862,297.2875735373104,-6.182941890764071,3125.0598430256523,1312.2883336897232,34957.82169867387,0.0,59.78665749621668,342.67192299906986,12.787891242049081,6004.651476120539,3558.4376502786895,3596.7690323860616,10031.917252599455,823.8249784167272,8542.94412243624,1681.652144791713,717.6250416444441
17,2266.647777534794,1338.5808810005076,0.8440150983572194,0.45822497967364206,0.06752903283025598,49,0.0,0.08860060402378128,10.651468555301864,-2.5685237240132035,2266.647777534794,1338.5808810005076,715.3153964577033,45.27367541254626,0.0,343.0386541414896,12.799492920309529,90.07309574081197,101.45179842241981,98.8042676910531,96.30913877373584,83.3432272131215,90.26320281194711,92.12941659422845,62.94124921038563
18,2302.5701727329265,1442.779334319721,0.3388369860085216,0.08818517497900517,-0.12100549212486975,49,0.0,0.009312609747292137,2.1118823598377525,-0.8116743065575402,2302.5701727329265,1442.779334319721,196.12356727941992,0.0,0.0,343.0232534076312,12.842891327227814,33.367118912744736,30.003455542975054,20.766519566888277,22.481200751403883,26.505249468759683,22.782596504579775,27.83563466945828,12.381791862610235
19,815.1451718859854,1514.9241642455622,0.42477117118463453,0.750160114817068,0.5588127438938879,49,0.0,0.008680784937684557,1.0880113471477744,-0.09158356188418482,815.1451718859854,1514.9241642455622,276.1840785709885,0.0,0.0,343.65894983203964,12.872908345901575,33.16121307665248,41.194899020536795,36.99947790449575,25.506296690906574,43.29653346118076,35.96862238339512,41.762366628814256,18.294669405006786
20,301.69636696272494,1592.9626014155292,0.6402496921171777,-0.4189972659011926,-0.2939770337561026,49,0.0,0.0319951928581564,4.306020521846176,-1.585190238186457,301.69636696272494,1592.9626014155292,443.12642066752505,0.0,0.0,343.8784612254787,12.905052347073493,71.81662475694361,59.42384003335963,49.00259872685323,48.85277444723927,66.61632855391534,41.675859954494825,57.78525951443579,47.953134680283384
