expt,t0,t1
92.16811685545805,791403250.995,791403370.995
118.1885353306477,791403370.995,791403490.995
114.2799197793178,791403490.995,791403610.995
118.2482491267714,791403610.995,791403730.995
118.2598121565269,791403730.995,791403850.995
118.2569133766344,791403850.995,791403970.995
118.2192131931256,791403970.995,791404090.995
118.1687466118247,791404090.995,791404210.995
118.109171871563,791404210.995,791404330.995
118.0155712315306,791404330.995,791404450.995
117.9070274346357,791404450.995,791404570.995
27.43186065350091,791404570.995,791404690.995
