expt,t0,t1
109.8644698309171,888572045.995,888572165.995
118.8957413549597,888572165.995,888572285.995
118.9143748404675,888572285.995,888572405.995
118.9316979918911,888572405.995,888572525.995
118.9364900708277,888572525.995,888572645.995
118.9482242462595,888572645.995,888572765.995
118.9505828476111,888572765.995,888572885.995
115.0157547180058,888572885.995,888573005.995
118.9578565388541,888573005.995,888573125.995
115.0095933544495,888573125.995,888573245.995
118.9275209677288,888573245.995,888573365.995
110.9399692732164,888573365.995,888573485.995
66.27451548063135,888573485.995,888573605.995
