expt,t0,t1
112.8714172840335,771158629.995,771158749.995
118.9035498764412,771158749.995,771158869.995
118.9526686855411,771158869.995,771158989.995
118.9957760027607,771158989.995,771159109.995
119.0084675243193,771159109.995,771159229.995
119.0237422759296,771159229.995,771159349.995
119.0294970492954,771159349.995,771159469.995
119.0279567382087,771159469.995,771159589.995
119.0041728375045,771159589.995,771159709.995
114.9984735579752,771159709.995,771159829.995
118.9218999019226,771159829.995,771159949.995
114.8221781256517,771159949.995,771160069.995
61.28011514490917,771160069.995,771160189.995
