expt,t0,t1
110.7764849083885,846850192.995,846850312.995
118.8099011016873,846850312.995,846850432.995
118.8317917033473,846850432.995,846850552.995
118.8503449643194,846850552.995,846850672.995
118.8686468550794,846850672.995,846850792.995
118.8775143404331,846850792.995,846850912.995
118.8831140130297,846850912.995,846851032.995
118.887804474221,846851032.995,846851152.995
118.8757173108318,846851152.995,846851272.995
118.8721125550246,846851272.995,846851392.995
118.8516980848227,846851392.995,846851512.995
118.8315724229496,846851512.995,846851632.995
118.7958832011373,846851632.995,846851752.995
118.744491363524,846851752.995,846851872.995
10.85199776310762,846851872.995,846851992.995
