expt,t0,t1
108.9069151202856,896730123.995,896730243.995
117.9657143567016,896730243.995,896730363.995
118.0088216739212,896730363.995,896730483.995
118.0327606753946,896730483.995,896730603.995
118.0500463887015,896730603.995,896730723.995
118.0627165170506,896730723.995,896730843.995
118.0750122642327,896730843.995,896730963.995
112.0922426112313,896730963.995,896731083.995
118.0662891830435,896731083.995,896731203.995
118.0641445137873,896731203.995,896731323.995
118.0566301489369,896731323.995,896731443.995
118.0385849766914,896731443.995,896731563.995
118.031723104732,896731563.995,896731683.995
106.080067213331,896731683.995,896731803.995
35.35178040268741,896731803.995,896731923.995
