expt,t0,t1
100.5294868597051,836502416.99,836502536.99
104.6858711764002,836502536.99,836502656.99
108.7823049364869,836502656.99,836502776.99
103.6395537431404,836502776.99,836502896.99
96.18758586566993,836502896.99,836503016.99
108.8654983526136,836503016.99,836503136.99
104.8058880754283,836503136.99,836503256.99
108.7155171246501,836503256.99,836503376.99
108.5459099747392,836503376.99,836503496.99
104.3070935238562,836503496.99,836503616.99
99.95661312119289,836503616.99,836503736.99
25.80769122424932,836503736.99,836503856.99
