expt,t0,t1
91.41053721930284,884543467.99,884543587.99
118.4828256693588,884543587.99,884543707.99
114.4899135050142,884543707.99,884543827.99
103.6063115431764,884543827.99,884543947.99
87.42114713801888,884543947.99,884544067.99
87.53101175214061,884544067.99,884544187.99
91.36416607767627,884544187.99,884544307.99
79.42351777928995,884544307.99,884544427.99
106.4437162040122,884544427.99,884544547.99
112.5199570661679,884544547.99,884544667.99
110.3795861726428,884544667.99,884544787.99
20.68055659517425,884544787.99,884544907.99
