expt,t0,t1
100.3667644416886,877271993.995,877272113.995
109.6524212557141,877272113.995,877272233.995
109.8498852793474,877272233.995,877272353.995
109.9868388586057,877272353.995,877272473.995
110.0735453485405,877272473.995,877272593.995
110.1260162586239,877272593.995,877272713.995
110.1454057236804,877272713.995,877272833.995
110.145051038344,877272833.995,877272953.995
110.1129829799927,877272953.995,877273073.995
110.0760394057473,877273073.995,877273193.995
109.9813271610765,877273193.995,877273313.995
109.8608242255161,877273313.995,877273433.995
109.6547013757338,877273433.995,877273553.995
109.378863152608,877273553.995,877273673.995
0.7234968246430219,877273673.995,877273793.995
