expt,t0,t1
101.4159968557979,860162390.995,860162510.995
110.6670859243393,860162510.995,860162630.995
110.8265423177181,860162630.995,860162750.995
106.9412427037276,860162750.995,860162870.995
111.0466330138433,860162870.995,860162990.995
111.106118811691,860162990.995,860163110.995
111.1208410681146,860163110.995,860163230.995
111.1099415314278,860163230.995,860163350.995
111.0422473015091,860163350.995,860163470.995
110.9409930828558,860163470.995,860163590.995
110.8039550547079,860163590.995,860163710.995
110.5898320801158,860163710.995,860163830.995
77.98981823279016,860163830.995,860163950.995
