expt,t0,t1
105.7090468286255,904598422.995,904598542.995
118.7299493293403,904598542.995,904598662.995
118.7541557459329,904598662.995,904598782.995
118.7578032881592,904598782.995,904598902.995
118.7655155401977,904598902.995,904599022.995
114.8771581508329,904599022.995,904599142.995
114.8381743664329,904599142.995,904599262.995
118.7712863584707,904599262.995,904599382.995
114.6684029321456,904599382.995,904599502.995
118.760707416354,904599502.995,904599622.995
118.7447052956194,904599622.995,904599742.995
114.697451033239,904599742.995,904599862.995
118.6918640680598,904599862.995,904599982.995
89.95789932527319,904599982.995,904600102.995
