expt,t0,t1
101.7986642128304,890334868.995,890334988.995
110.0642334509786,890334988.995,890335108.995
110.2402643464266,890335108.995,890335228.995
110.3828478516594,890335228.995,890335348.995
110.4631024464274,890335348.995,890335468.995
110.5090482723062,890335468.995,890335588.995
110.5156972148822,890335588.995,890335708.995
106.5103087547583,890335708.995,890335828.995
110.4855208116583,890335828.995,890335948.995
110.4021922773082,890335948.995,890336068.995
110.2771347316342,890336068.995,890336188.995
110.0877215021446,890336188.995,890336308.995
109.8315373505962,890336308.995,890336428.995
36.25835620623699,890336428.995,890336548.995
