expt,t0,t1
106.4904844383735,768087627.995,768087747.995
118.5638043157636,768087747.995,768087867.995
118.6181912027123,768087867.995,768087987.995
118.6500563883196,768087987.995,768088107.995
118.6749046011983,768088107.995,768088227.995
118.6884785926503,768088227.995,768088347.995
118.69996139787,768088347.995,768088467.995
118.6931209191202,768088467.995,768088587.995
118.6865532037919,768088587.995,768088707.995
118.6768299900567,768088707.995,768088827.995
118.6598598265905,768088827.995,768088947.995
118.6400176247437,768088947.995,768089067.995
77.05447896973381,768089067.995,768089187.995
