expt,t0,t1
99.46361171684237,833982075.995,833982195.995
108.7210963812909,833982195.995,833982315.995
108.9161451666811,833982315.995,833982435.995
98.0823116916462,833982435.995,833982555.995
109.1906941367588,833982555.995,833982675.995
109.2401811860756,833982675.995,833982795.995
109.2316912577059,833982795.995,833982915.995
109.1879354730312,833982915.995,833983035.995
105.0891071315068,833983035.995,833983155.995
104.9324938507453,833983155.995,833983275.995
108.6847889886807,833983275.995,833983395.995
39.58397552336887,833983395.995,833983515.995
