expt,t0,t1
97.28406469473751,855683590.995,855683710.995
106.5380700649338,855683710.995,855683830.995
106.7196408075408,855683830.995,855683950.995
106.8402676014727,855683950.995,855684070.995
106.9150217585635,855684070.995,855684190.995
106.9764329910945,855684190.995,855684310.995
106.9948484789574,855684310.995,855684430.995
107.0047909282286,855684430.995,855684550.995
106.9740853119631,855684550.995,855684670.995
106.9340677981356,855684670.995,855684790.995
106.8762822379322,855684790.995,855684910.995
106.7858937764099,855684910.995,855685030.995
106.6336042787969,855685030.995,855685150.995
106.4340177730711,855685150.995,855685270.995
1.536222967023745,855685270.995,855685390.995
