expt,t0,t1
95.23388792802815,776455536.995,776455656.995
100.5423509099803,776455656.995,776455776.995
100.7076680562986,776455776.995,776455896.995
100.8196979532672,776455896.995,776456016.995
100.9071307036529,776456016.995,776456136.995
100.9812880885904,776456136.995,776456256.995
101.0233267458428,776456256.995,776456376.995
97.04350940949551,776456376.995,776456496.995
101.0068310627372,776456496.995,776456616.995
100.915085789055,776456616.995,776456736.995
100.7662080265825,776456736.995,776456856.995
53.1791859471005,776456856.995,776456976.995
