expt,t0,t1
90.0127828048049,837188387.995,837188507.995
109.2770290515793,837188507.995,837188627.995
109.4975025826709,837188627.995,837188747.995
109.6536485795766,837188747.995,837188867.995
105.788134347129,837188867.995,837188987.995
109.7892453466749,837188987.995,837189107.995
105.8409049264517,837189107.995,837189227.995
109.8128910357683,837189227.995,837189347.995
109.7316906134365,837189347.995,837189467.995
99.64086802664802,837189467.995,837189587.995
109.4471710444579,837189587.995,837189707.995
109.2021510361171,837189707.995,837189827.995
62.42191505134112,837189827.995,837189947.995
