expt,t0,t1
100.2713441148836,892375882.995,892376002.995
108.4937543405104,892376002.995,892376122.995
108.6458918301222,892376122.995,892376242.995
108.7481819551548,892376242.995,892376362.995
108.8418639233722,892376362.995,892376482.995
108.8661176444708,892376482.995,892376602.995
108.8925107374398,892376602.995,892376722.995
108.8690902453854,892376722.995,892376842.995
108.8809018300801,892376842.995,892376962.995
104.8698609242777,892376962.995,892377082.995
108.7953663647479,892377082.995,892377202.995
108.6695375192155,892377202.995,892377322.995
108.5138756959436,892377322.995,892377442.995
108.3027028025622,892377442.995,892377562.995
13.21105662104708,892377562.995,892377682.995
