id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8
1,1501.8392547964147,1.6094061343870965,0.6106433515681889,-0.397439430490462,-0.30863718241535043,49,0.0,0.026834663052167865,4.593033875085138,-1.6552491212240472,1501.8392547964147,1.6094061343870965,525.2840285719031,0.0,12.71316791933495,352.50332566824744,-0.6383081741414122,327.2671053002621,0.0,66.88618999883323,91.62089957642095,14.278335032392933,0.0,24.736243985502576,0.4952546784914187,0.0
2,1339.8534465552095,58.00932697237421,0.418024683303483,0.2372466720971385,-0.1794880424533563,49,0.0,0.006565983512837665,1.06290234268605,-0.06623341064767715,1339.8534465552095,58.00932697237421,602.3369058213123,0.0,532.5887825645458,352.57081927997206,-0.6148103330385893,71.5684831698718,80.45688549104361,72.64477910284978,60.496830176437335,69.4658297065181,92.94439347128508,82.4401706706891,69.91168482007154,2.4078492125458713
3,1285.7551227174088,60.08498512585617,0.7578438741467588,-0.09097130263419631,0.1685527555741654,49,0.0,0.025634019970294655,2.5895912211615815,-1.0330780352947322,1285.7551227174088,60.08498512585617,945.9627115912028,65.50282839842603,842.2562401460285,352.59336002993723,-0.6139450804025229,91.06425986779878,118.49399270674712,103.18808769990947,99.09194866785012,98.84931589842732,182.8544022462085,94.06581556596994,151.88523550078202,6.469653437509642
4,1446.0847861781706,75.97469227193542,0.8476700022678864,0.1939219126722045,0.4134303305581729,49,0.0,0.017908586611555283,1.701131576245286,-0.5768447649651771,1446.0847861781706,75.97469227193542,767.7789132379967,0.0,759.8412539934345,352.5265565651464,-0.6073264164863239,89.19399137365443,96.85472395442468,113.38772303945319,101.44267700180725,95.60355280286657,80.22990942010694,93.3981155138777,92.84476676969285,4.823453362113007
5,1711.909615105261,79.00579490054969,0.8635483322228753,0.18318910455116474,-0.1213512279859868,49,0.0,0.01582721353466274,1.2124612418684348,-0.20916966156368755,1711.909615105261,79.00579490054969,805.8331631208496,0.0,785.5271723894571,352.415796840585,-0.6060637959525735,108.66163880961338,108.84276583842743,100.55109168773646,80.3300934885357,108.56402009830443,100.55297711379727,96.87478234242761,98.4844348459148,2.971358896092572
6,1203.4735549553563,84.89592678302733,0.4599459041136171,-0.09723550461137809,0.09442254502385786,49,0.0,0.012862501138803944,1.361235339062678,-0.33483303824848276,1203.4735549553563,84.89592678302733,811.378262419826,0.0,789.1667330854734,352.62764361763334,-0.603607556797744,97.66746243901824,104.7653828750342,91.27355577115813,103.42205795153737,104.22893914304898,87.58841488197105,91.82858896294039,126.60330070756115,4.000559687556492
7,1953.6210150252582,102.3260429662769,0.533148979711941,-0.4766325002395712,-0.18011477528368386,49,0.0,0.009292016143783399,1.3447368545311515,-0.32159326882737876,1953.6210150252582,102.3260429662769,446.6266610399334,0.0,391.34950039261616,352.3150845884647,-0.5963464299981617,79.5784385545208,55.382268843959,54.84336821354786,51.99746400002497,47.26752338525997,52.149751053482134,50.56658866551305,51.51547176831351,3.3257865553121335
8,1401.599064664037,104.09755947351522,0.47951830810145557,0.29423714841682375,0.06087683313947575,49,0.0,0.009419790084876261,1.2447533752695852,-0.23770828145182848,1401.599064664037,104.09755947351522,648.911173556377,0.0,460.3161429806773,352.54509216218133,-0.595609728730499,79.47036758883024,72.55793750583214,89.13188853425271,76.64893049206893,74.3117158522876,82.77983609227061,80.69834455495388,92.7277553330083,0.5843976028724869
9,1341.6555842592854,108.36977483495218,0.20818522143541254,-0.3119724098911614,-0.5286946632702725,49,0.0,0.007086025266769806,1.0315127226307295,-0.0336864722761885,1341.6555842592854,108.36977483495218,739.700978681529,0.0,536.7328477091094,352.570068415159,-0.5938294202147687,83.03218460098147,95.80187532527482,79.26182480592234,75.45964516804015,105.03368963564404,100.45104535307846,97.62093408222634,97.87874218751975,5.161037522841617
10,1609.4517391225397,112.48899358837055,0.5406341238387549,0.002618620069008804,-0.006145520631653264,49,0.0,1.0484758453392118,143.86176558449162,-5.3948634650004905,1609.4517391225397,112.48899358837055,18181.218678736648,0.0,10387.84372348589,352.4584873869684,-0.5921143312994327,2103.1450767668393,2275.4281464605688,2293.2234239744857,2171.224107897396,2215.5066417187018,2357.850167627252,2315.7677133514335,2332.4803834489217,116.59301749105104
