expt,t0,t1
100.7462572508214,775413743.995,775413863.995
103.6157074687027,775413863.995,775413983.995
118.6340382226778,775413983.995,775414103.995
118.646932979727,775414103.995,775414223.995
118.6642240413363,775414223.995,775414343.995
118.6663205758711,775414343.995,775414463.995
118.6649353655534,775414463.995,775414583.995
114.6078957123032,775414583.995,775414703.995
118.6156668039868,775414703.995,775414823.995
110.4975100885753,775414823.995,775414943.995
118.4970361087946,775414943.995,775415063.995
118.386786203439,775415063.995,775415183.995
51.25238287868689,775415183.995,775415303.995
