expt,t0,t1
98.99363675633424,852127612.995,852127732.995
108.47301369322,852127732.995,852127852.995
108.8019308584343,852127852.995,852127972.995
109.0217963575206,852127972.995,852128092.995
109.1682307321201,852128092.995,852128212.995
105.2631394032338,852128212.995,852128332.995
109.315684123321,852128332.995,852128452.995
109.322563892862,852128452.995,852128572.995
109.2931587894966,852128572.995,852128692.995
109.1748064856585,852128692.995,852128812.995
109.0144774537536,852128812.995,852128932.995
108.7673968925061,852128932.995,852129052.995
108.4089226159251,852129052.995,852129172.995
96.02504420384179,852129172.995,852129292.995
