expt,t0,t1
104.1204453912654,900510602.995,900510722.995
114.168098765512,900510722.995,900510842.995
114.2064086554927,900510842.995,900510962.995
114.2462321150482,900510962.995,900511082.995
114.2762521363328,900511082.995,900511202.995
114.2789851188513,900511202.995,900511322.995
114.3003676317849,900511322.995,900511442.995
114.3211832246656,900511442.995,900511562.995
114.307935479659,900511562.995,900511682.995
114.3099624862628,900511682.995,900511802.995
114.3164446287529,900511802.995,900511922.995
114.3015870447285,900511922.995,900512042.995
114.2895908024799,900512042.995,900512162.995
79.25456962431916,900512162.995,900512282.995
