expt,t0,t1
97.23479158260776,903758330.995,903758450.995
106.4020735730912,903758450.995,903758570.995
106.5012053096521,903758570.995,903758690.995
106.5660395371756,903758690.995,903758810.995
106.6149973734508,903758810.995,903758930.995
106.6414523956055,903758930.995,903759050.995
102.6330519250852,903759050.995,903759170.995
106.6284528965301,903759170.995,903759290.995
106.5842298279996,903759290.995,903759410.995
106.5127691776039,903759410.995,903759530.995
106.378613671555,903759530.995,903759650.995
106.2106448301027,903759650.995,903759770.995
5.952129407010374,903759770.995,903759890.995
