id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8,aperture_sum_9,aperture_sum_10,aperture_sum_11,aperture_sum_12,aperture_sum_13,aperture_sum_14
1,1783.5646496481086,143.34458622807458,0.40745521960660497,0.46230900736401753,0.3056357861455137,49,0.0,0.06725271422527,9.017808292684165,-2.3877524962791252,1783.5646496481086,143.34458622807458,4012.5955036205187,53.58548544368834,3551.291339246736,214.97391186957765,52.15495528982137,311.31167051836655,301.1705288969678,275.3336119680816,292.41523824762567,272.41506558626446,295.8431579324379,296.5003667119464,287.4315448369349,307.5535382203078,303.082956580049,211.86111886179788,257.20080959058805,286.9233164039266,276.40022403739425,37.15235522783018
2,1605.5431964135148,149.8909545234251,0.6327172271028927,0.14326737112430932,-0.748201268302297,49,0.0,0.09084763340307071,13.240748961343781,-2.804781379031704,1605.5431964135148,149.8909545234251,11457.051044946837,0.0,950.2283537776307,215.09480495435744,52.157747931643996,110.74238693077703,129.82468271789566,321.9580597993486,328.92968811449686,490.7869681219088,291.8544109560564,449.2889562363472,1141.2357603408004,687.2019891172916,1074.7018603895299,982.5211762935363,702.6632658378476,989.0693534659043,2432.319018606012,1323.9534680190836
3,1627.5842030769775,151.80689584745718,0.6659776258301712,-0.9947885085824992,-0.5370266806838265,49,0.0,0.02262069237506604,3.2452577180920814,-1.2781229786506358,1627.5842030769775,151.80689584745718,1685.2354371084823,0.0,597.2865819430951,215.07983575877054,52.1585447709461,53.65475976743028,64.63525351396508,49.5504353735667,120.76952500744017,68.8024956020565,153.24762322018478,89.6913093058464,77.256785098002,127.427711936962,96.88625011391854,203.99260200837173,167.99402546977848,186.74027311861352,221.3027006522284,3.283686920117701
4,1598.925377625893,155.6742011697393,0.4751757911868032,-0.13035280893549056,-0.27950608634518515,49,0.0,0.18522215750496307,22.7424408407776,-3.3920926841679986,1598.925377625893,155.6742011697393,36488.73207699369,0.0,3289.592257541967,215.09929941846661,52.160157395444706,275.1491621133147,317.3951265669468,602.5620972020276,767.4839799942222,1357.3545943029662,806.5391331143896,2041.4246748890669,2659.1143096647224,2895.557653474071,2494.210410805335,3764.71948214244,3056.918806239557,4600.880089134403,5958.973391784937,4890.449165565293
5,2056.912222766191,161.61518850525187,0.22680633033667522,0.4120963558023131,-0.2279816466988814,49,0.0,0.027460604808675484,4.737724001833288,-1.6889243927755775,2056.912222766191,161.61518850525187,2177.122848849406,0.0,1630.1256342634404,214.7882322647374,52.162226265358626,149.31572213727173,146.1061519114869,139.7122803309777,146.67032121482242,131.71239571454214,134.2779354156231,244.57925006799465,204.32584860998062,155.45210872724428,137.158439457167,123.53804772102204,140.4855457927966,167.7717068445974,156.0170949038795,0.0
6,1585.8247082221567,163.07147916492957,0.33304658250199043,0.8032157817870992,-0.3141683222491101,49,0.0,0.16632472907434276,13.357430645375159,-2.8143073197783735,1585.8247082221567,163.07147916492957,40106.597586092226,0.0,6177.201831560424,215.10819774941223,52.1632388409082,423.4301976269112,501.231811064568,574.1964457308503,1038.6011105590937,1073.823211473937,1148.6248619494181,1679.3138066115544,2337.72127919494,2736.9057263686022,3130.867151936169,3675.5659056283284,3887.4553474035756,5277.169934849022,6250.280148522986,6371.410647172269
7,1592.3900328548725,163.78611368740678,0.3108828436486311,0.6743240958894333,-0.09214072146406362,49,0.0,0.12887956161208017,7.779963281192067,-2.22744386817689,1592.3900328548725,163.78611368740678,47656.48361257256,0.0,9080.495773432549,215.10373847697335,52.16353686453677,655.1879043360129,706.9877294708381,759.2674414411431,940.6919080029816,1442.5642385013662,1340.618875325221,2095.8329242520604,2679.857950567916,2926.763232098773,3440.015735530355,4377.59961754074,4345.033843759849,6234.915103893725,7775.322927585414,7935.824180266169
8,1580.0830789950712,170.51180925412643,0.9345033287062643,0.5751984974372941,0.9196518601340546,49,0.0,0.07688618748200117,3.9958542447071808,-1.5040240956104223,1580.0830789950712,170.51180925412643,20831.52021750243,0.0,8471.661823878047,215.11209856114618,52.166338248409964,577.0907174130622,651.0280110565432,602.9180581937087,648.392452658333,660.4376394480441,687.0468461790542,810.2707615991208,1275.9157540538247,1307.3921386547609,1319.4490593433852,1363.9560698099904,1931.2022918583016,2564.9229604627585,3163.2754012019323,3268.2220555696144
9,1707.0030460739622,176.5625750989183,0.5677639093841559,0.002849398190128848,0.07378141252101196,49,0.0,0.03271905046166088,4.085651438914913,-1.5281532817732713,1707.0030460739622,176.5625750989183,1787.54670425968,29.61494775804695,1678.251832901643,215.02588164311095,52.16883781498791,114.50359152192306,137.87642741187545,131.79020228380904,128.24072091309,121.74310441169445,135.51016112038718,120.78555230561827,137.96151314167872,140.29636248985807,117.88468274617779,97.57165976227009,101.64102645268233,116.35591156222692,147.68925370780758,37.696534428581145
10,1576.7292979305394,181.13279677392754,0.2031154159979643,0.21070366951430491,-0.8023234195386498,49,0.0,0.03468420876108643,1.0372433846109173,-0.03970168410529558,1576.7292979305394,181.13279677392754,12430.481344826228,0.0,11211.860898458479,215.11437829999113,52.170762895649126,744.8874512921282,877.2397157081357,762.5266520713,844.8492053420719,827.9106645245957,847.2227942983193,890.3014927886882,820.5279567908219,877.0831406516471,828.5272195006371,824.7836846443417,929.2891836179391,934.9570390642746,925.2236723621095,495.15147216921736
11,1600.7742421649455,183.06428731802544,0.426928795640844,-0.09323011216341487,-0.9445108641857167,49,0.0,2.3687594045857243,201.38361734089506,-5.760060343947168,1600.7742421649455,183.06428731802544,249368.97704080612,0.0,233546.4229767225,215.09804366942126,52.17156869996928,18347.34333458393,17990.566496405932,17020.00977613603,17483.16224850328,16552.93687320065,17591.00356337746,18055.08204343379,17078.506510685373,18036.354941221613,18004.81885666972,15253.669917628282,17683.974657131894,17443.17535497062,17778.45356328731,5049.91890357022
12,1675.241555121706,184.23748553937816,0.49275872916991226,-0.0039153853367571625,-0.09676296973547548,49,0.0,1.7978483902785567,248.96159999807182,-5.990330915982262,1675.241555121706,184.23748553937816,64775.81548175639,0.0,60708.94198657374,215.04745377438377,52.17204658190054,4171.918095055464,4492.0864756653045,4373.360565307092,4671.60497846364,4571.958033951982,4647.089759222281,4708.972477380636,4550.491651562554,4706.546283415491,4627.57559917001,4073.2609232826517,4613.554676700488,4506.081734267359,4658.450366760575,1402.863861550883
13,1620.2791098164887,188.56203622199658,0.5897278183134784,-0.29869870647551316,-0.02523791906674424,49,0.0,0.03719227374511676,1.2704818545453576,-0.25992116672236876,1620.2791098164887,188.56203622199658,10694.735067278478,0.0,10049.560525118331,215.08479234649747,52.17385842308855,658.1041412372014,796.3572458673146,728.0620271849966,760.6143952297285,730.2331437856674,781.5533854882533,797.7188139797104,777.0369479685121,802.0786296873797,752.2345017289172,673.5364246081497,775.7283751459404,746.1159211807317,713.7068169125569,201.65429727341854
14,1586.7289616217267,191.78516381864404,0.2348890795025774,0.3975140679396591,0.7150074105223181,49,0.0,0.0940187300877644,1.1387363522858556,-0.14105796252132694,1586.7289616217267,191.78516381864404,35677.83569735002,0.0,33562.62069903505,215.1075860965405,52.17520164494506,2439.562164897971,2616.509894352823,2465.644821176203,2522.719672850343,2440.422093521446,2620.106233087826,2571.50405592831,2547.188105499148,2546.759870589205,2577.9229704160452,2075.8407629027884,2467.2667547945152,2449.6091805545225,2626.0727154627552,710.706401316125
15,1575.1912750666456,191.82722588334576,0.652796765953661,-0.8992620076117044,0.5214455010101137,49,0.0,0.026625394838001894,1.2682968480153138,-0.25805228285261045,1575.1912750666456,191.82722588334576,9629.53972543275,0.0,9073.485432846748,215.11542487202686,52.175218289174396,640.405960042341,726.5996722606012,657.7205445925092,695.7525188559435,644.5528478879373,702.9375466765354,714.0085432502567,636.4213991711329,721.913274845194,668.08797275446,597.5339316576678,665.9135261778174,657.5366069197012,676.3411812733802,223.8141990672736
