expt,t0,t1
107.4076611509782,887471422.995,887471542.995
118.5721851056002,887471542.995,887471662.995
110.631888213438,887471662.995,887471782.995
118.6098531992947,887471782.995,887471902.995
118.6193303911202,887471902.995,887472022.995
118.6209669716499,887472022.995,887472142.995
118.6193678292369,887472142.995,887472262.995
118.628978728622,887472262.995,887472382.995
118.6273154065804,887472382.995,887472502.995
114.5941104670664,887472502.995,887472622.995
118.5984399220061,887472622.995,887472742.995
118.589871941586,887472742.995,887472862.995
118.5647349203785,887472862.995,887472982.995
117.526622917586,887472982.995,887473102.995
2.944110907579164,887473102.995,887473222.995
