expt,t0,t1
93.17776885628544,876242675.995,876242795.995
119.0861462681529,876242795.995,876242915.995
119.1254295491675,876242915.995,876243035.995
119.1547970775612,876243035.995,876243155.995
119.1735696189311,876243155.995,876243275.995
115.105325144657,876243275.995,876243395.995
119.1954227824744,876243395.995,876243515.995
119.1949628284694,876243515.995,876243635.995
119.1909783431929,876243635.995,876243755.995
119.1851433452913,876243755.995,876243875.995
119.1681517886155,876243875.995,876243995.995
119.1472024881751,876243995.995,876244115.995
119.1022981413543,876244115.995,876244235.995
119.0445846103223,876244235.995,876244355.995
9.9199546365207,876244355.995,876244475.995
